,label,tweet,joy,tentative,confident,analytical,sadness,fear,anger
1455,1F602,yeah i think this happens when you enter their house at the same time that they're leaving it she was actually right outside,0.0,0.0,0.618451,0.0,0.0,0.0,0.0
1456,2764,The Problem is People being Super Rich are not Big at Heart whenever they get a chance to help some genuine soul,0.625717,0.659112,0.0,0.0,0.0,0.0,0.0
1457,1F618,first 5 SUBSCRIBERS on my Only Fans receive 40 off come check me out loves,0.856982,0.0,0.0,0.687768,0.0,0.0,0.0
1458,1F62D,who else sang in front of a hand mirror thinking melody would harmonize with us whilst singing two voices one song,0.603506,0.0,0.0,0.0,0.0,0.0,0.0
1459,1F44D,Marvelous Sale On Best Fashion Collection In Addition To Great Discount Coupon From Bath and Body Use Di,0.793621,0.0,0.0,0.664451,0.0,0.0,0.0
1460,1F60A,Yes absolutely just because you have down times doesn't make you any less of an awesome person,0.8363790000000001,0.0,0.0,0.8689819999999999,0.0,0.0,0.0
1461,1F609,Our war against the terrorists and those who try to proxy and victory for Saudi Arabia are going well,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1462,1F605,Don't you hate when you text someone and they don't text you for 18 hours and this happens everyday.. not cool right,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1463,1F614,Close by Nick Jonas just gave me memories of always listening to it whenever I was going to universal studios I miss it,0.0,0.0,0.0,0.0,0.684303,0.0,0.0
1464,1F64F,true... I trust each and every words of your negativity will come back to you... just timing difference only,0.625804,0.0,0.8386239999999999,0.0,0.0,0.0,0.0
1465,1F61C,Yup i guess this just goes to show that you're a far more nuanced person than i thought,0.0,0.913819,0.0,0.0,0.0,0.0,0.0
1466,1F60F,Being a sane human being and helping your mom stay safe friend will just have to do for now. And Patches,0.0,0.0,0.0,0.658877,0.0,0.0,0.0
1467,1F44F,I Loved it the first time you look so Gorgeous and Sexy and the second time y,0.864715,0.0,0.0,0.0,0.0,0.0,0.0
1468,1F44C,Wow you put a lot effort into this video it's really good and full of facts love it really well done,0.881861,0.0,0.0,0.8723200000000001,0.0,0.0,0.0
1469,1F60B,Do you want to try big butts mature cougar and hot milf Lets chat and tell me what you want,0.0,0.0,0.0,0.0,0.0,0.0,0.539149
1470,1F612,Bitches be having body for nothing when they cant even shake some ass waste of booty,0.0,0.88939,0.0,0.0,0.0,0.0,0.6196050000000001
1471,1F631,WE HAVE AN ENGRAVING AND CUTTING MACHINE IN OUR OFFICE... This really is such an amazing step for us,0.79232,0.0,0.0,0.61954,0.0,0.0,0.0
1472,1F525,People who watched the film won't get out of Lakshmi's Characterization and Performance At Her Best,0.806822,0.0,0.0,0.0,0.0,0.0,0.0
1473,1F60E,Get some postage stamps because it's time to send Visit our website to read our new rules and to register for a,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1474,1F622,Imagine waiting for the Bloody Palace release and then finding out there's no coop. Cos I don't have to.,0.0,0.0,0.918711,0.8488479999999999,0.0,0.0,0.0
1475,1F608,Listening to all this R and b is putting me in my feelings maybe I should go back to murder music,0.0,0.0,0.0,0.0,0.60987,0.0,0.0
1476,270C,pizza hut giving out free pizza to graduates so i happen to have graduated today everybody peace,0.711263,0.0,0.0,0.0,0.0,0.0,0.0
1477,1F62C,Ouch just seen this month's salary come into my bank account with a 10 hit. I guess I'm one of the lucky ones,0.0,0.9892559999999999,0.0,0.0,0.59153,0.0,0.0
1478,1F620,In this critical condition how government can't take this stupid decision many stud,0.0,0.0,0.0,0.6736800000000001,0.0,0.0,0.52649
1479,1F60D,Check out this product Flare Long Fishnet Sweater Pants by Luscious Glance Exclusive starting at 22.50. Show,0.0,0.0,0.0,0.9364020000000001,0.0,0.0,0.0
1480,1F602,Another month of fasting gone already. You don't understand how excited I am to wake up and have coffee in the morning again,0.821674,0.0,0.0,0.530786,0.0,0.0,0.0
1481,2764,This weekend might have been one of thee best ever. Traveling with my Papa and doing all these cool activities m,0.8580840000000001,0.0,0.8185520000000001,0.0,0.0,0.0,0.0
1482,1F618,Happiest birthday to the beautiful live long in perfect health and prosper,0.959572,0.0,0.8002600000000001,0.0,0.0,0.0,0.0
1483,1F62D,I feel so sorry for her. Like sincerely sorry. I hope that her bruises aren't that bad. I wanna give her a big hug,0.0,0.966403,0.0,0.0,0.620085,0.0,0.0
1484,1F44D,We are NOW OPEN To set an appointment CALL OR TEXT 2013518767 NJ State Auto Used Car Dealer 406 Sip Ave.,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1485,1F60A,Captivating savage and witty king I love this guy from head to toe TREASURE ROOKIE OF THE YEAR,0.723599,0.0,0.0,0.0,0.0,0.0,0.0
1486,1F609,Hi guys who is looking to see some nudes right now Follow me RT and I will make you to have good time,0.731781,0.0,0.0,0.0,0.0,0.0,0.0
1487,1F605,The identity politics is getting crazier by the day. Who knew breakfast could be gay. I thought that was just brunch,0.0,0.9862270000000001,0.0,0.874714,0.0,0.0,0.0
1488,1F614,oh to have someone pay the 600 credit card bill I have for needing new tires they have NO business being that expensive,0.0,0.0,0.0,0.0,0.5212680000000001,0.0,0.0
1489,1F64F,EACH DAY ASK SOMEONE HOW THEY ARE HANDLING THE SHUTDOWN.. KNOW THAT ITS OK 2 TALK ABOUT IT... United States,0.0,0.704683,0.0,0.0,0.0,0.0,0.517468
1490,1F61C,Well you seem like a great American well let them have Biden he's going to jail anyways,0.0,0.775166,0.0,0.0,0.0,0.0,0.0
1491,1F60F,Obviously i got a taste of the first one but there's no harm on giving a second chance to the second guy,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1492,1F44F,I love it when she fucks me with her and now she wants to eat pussy as well,0.0,0.0,0.0,0.0,0.0,0.0,0.55218
1493,1F44C,The fruit cobbler really does smell like thyme I put a few leaves from my plant on top before baking,0.682287,0.0,0.0,0.5224840000000001,0.0,0.0,0.0
1494,1F60B,I though I had bug bites but its just the scars from my brother hurting should I be scared,0.0,0.525007,0.0,0.0,0.0,0.964106,0.0
1495,1F612,I hate having to remember shitty fucking memories man I just want to get rid of them,0.0,0.647986,0.0,0.0,0.0,0.0,0.8345309999999999
1496,1F631,living the golden experience my life too lit its delirious i keep that star on my back look at my fa,0.710708,0.0,0.0,0.85365,0.0,0.0,0.0
1497,1F525,People that steal dogs for their own power trips or for financial gain can all fucking burn in hell,0.0,0.0,0.0,0.0,0.0,0.0,0.774022
1498,1F60E,We're having some awesomely sunny weather here in the UK makes a change from the normal windy n wet stuff like.,0.0,0.6816989999999999,0.0,0.0,0.0,0.0,0.0
1499,1F622,My boyfriend always lets me live my best life and I love it no matter what I do hes there supporting me.,0.936271,0.0,0.5986020000000001,0.560098,0.0,0.0,0.0
1500,1F608,RT this if you would fuck and breed my pussy Like if you would slap my ass and rim me see more at,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1501,270C,Thanks for doing the right thing. Maybe your employees could benefit from some equity training.,0.0,0.9969899999999999,0.0,0.0,0.0,0.0,0.0
1502,1F62C,Did I just spend 2 hours watching a game play of Red Dead Redemption zombies Need a continuation. Also the en,0.0,0.8933639999999999,0.0,0.0,0.0,0.0,0.0
1503,1F620,It is my day off and I woke up like I had to be at work and I cant fall back asleep,0.0,0.0,0.0,0.0,0.0,0.536044,0.0
1504,1F60D,I saw gang of London trending and I was excited that season 2 is out already... Try and watch pass episode 4,0.708368,0.0,0.0,0.0,0.0,0.0,0.0
1505,1F602,When I was washing my car I let the kids from the neighborhood spray me with the water hose. I felt like a big ass kid again,0.0,0.836844,0.0,0.0,0.0,0.0,0.0
1506,2764,i am gay and trans and its not a choice and i will make it my entire personality if i want to baby gay gay gay w,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1507,1F618,Hey looks awesome... How's the baby... God bless you you looking charming,0.9476100000000001,0.0,0.0,0.0,0.0,0.0,0.0
1508,1F62D,Wow I'm really gonna move to Winnipeg. It's gonna happen and I'm gonna have a niece or nephew waiting for me there,0.50888,0.8841379999999999,0.0,0.0,0.0,0.0,0.0
1509,1F44D,Great Offers On Best Fashion Collection In Addition To Awesome Discount Code From Bath and Body Use Disc,0.8739239999999999,0.0,0.0,0.664451,0.0,0.0,0.0
1510,1F60A,Whoever the Helicopter looking for please come out so they can get the fuck away from my house,0.0,0.0,0.0,0.0,0.0,0.0,0.649659
1511,1F609,How about we start by me taking those panties off for you and eating you out while also fingering you,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1512,1F605,From basketball to soccer. Now on USA vs Canada semifinals match 2012 London Olympics. This is a crazy ass game man.,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1513,1F614,Facing this wood thinking about how my future wife somewhere getting her lashes banged off. Might need to roll another,0.0,0.9783709999999999,0.0,0.596122,0.0,0.0,0.0
1514,1F64F,Good Morning God is bigger than all of our problems. Don't lose hope. Have a never ending faith Blessed day,0.924065,0.0,0.0,0.596122,0.0,0.0,0.0
1515,1F61C,That's me to you too when i see your pics anyways. we can be each other's date for sure,0.0,0.0,0.937689,0.0,0.0,0.0,0.0
1516,1F60F,Make sure their arrested for murder today and allow them to be in general population don't separate them,0.0,0.0,0.6821,0.8253379999999999,0.0,0.0,0.521049
1517,1F44F,I guess you wanna see more Let's play babe Register in the link from my bio,0.0,0.615352,0.0,0.0,0.0,0.0,0.0
1518,1F44C,CAN YOU BELIEVE IT Now selling at 31.99 Stylish Turtleneck Active Slim Pullover Shop the range here,0.0,0.5538,0.0,0.0,0.0,0.0,0.0
1519,1F60B,Too much the night exchanged the tea to hot chocolate mallows an cream an 3 chocolate bars,0.6450899999999999,0.0,0.0,0.0,0.0,0.0,0.0
1520,1F612,Weird its like the artists knew what they were getting into when they agreed to play,0.0,0.0,0.0,0.506763,0.0,0.0,0.0
1521,1F631,how much more can you hollow out the Government Is the plan to destroy the UNITED States and create,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1522,1F525,its amazing you just started something fire animation a different story later but yeah enjoy it bro,0.93751,0.8732629999999999,0.0,0.0,0.0,0.0,0.0
1523,1F60E,Its that time again. Get your sets and mixes in. Final chance to dance. Get your name in lights. Be involved i,0.619088,0.8841379999999999,0.0,0.0,0.0,0.0,0.0
1524,1F622,So sorry to hear about your trouble and I hope it gets sorted out real soon. That must be so frustrating,0.0,0.698156,0.0,0.0,0.0,0.0,0.0
1525,1F608,And at the end of the day we can jump in the shower while we get clean and dirty at the same time,0.0,0.0,0.0,0.579367,0.0,0.0,0.0
1526,270C,Plan Pray Contemplate 68 Km within 2030 minutes 1015 minutes meditation yoga 10 minutes Success,0.771766,0.0,0.0,0.532616,0.0,0.0,0.0
1527,1F62C,Why did I sound so angry today Ill go back to being offline That would be best for the sake of my sanity and,0.0,0.0,0.0,0.0,0.0,0.0,0.788554
1528,1F620,this year no vacation in Turkey Corona offer for Pentecost 25 discount this week on,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1529,1F60D,what are some useful or good things to buy at target i just got a gift card and want to waste my money n o w,0.0,0.867767,0.0,0.0,0.0,0.0,0.0
1530,1F602,I wish someone would draw a red bubble like sticker of Chase Elliott flicking off Kyle Busch because I would totally buy it,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531,2764,Always reassuring when other people are still around on here. The significance of the simple Always appreciated.,0.693752,0.0,0.947749,0.8488479999999999,0.0,0.0,0.0
1532,1F618,Morning Beryl and mummy I hope you get lots of cat boxing done today Have,0.0,0.8222309999999999,0.0,0.0,0.0,0.0,0.0
1533,1F62D,The amount of stretch marks that have popped up the past week have got me struggling with body issues I know ever,0.0,0.0,0.579436,0.0,0.6503479999999999,0.0,0.0
1534,1F44D,Awesome Discounts On Best Fashion Collection In Addition To Awesome Discount Coupon From Bath and Body O,0.8773,0.0,0.0,0.0,0.0,0.0,0.0
1535,1F60A,I see tweets from the hashtag about deserving better so I created a poll I usually just check,0.632829,0.8566219999999999,0.0,0.0,0.0,0.0,0.0
1536,1F609,I thought the killing humans and planet part explained that Sorry need more words or better phrasing,0.0,0.775166,0.0,0.765977,0.0,0.0,0.565696
1537,1F605,Mildly shocked at a fan's candid message for our fave singer. Glad to know that I'm not as candid as I thought I am.,0.0,0.8653879999999999,0.0,0.8819370000000001,0.0,0.0,0.0
1538,1F614,I thought it was gonna be earth air water fire but I kept thinking of every choice as how they correlate to an element,0.0,0.0,0.0,0.620279,0.0,0.0,0.0
1539,1F64F,A college classmate just passed away earlier today Praying for her soul and family during this tough times,0.0,0.5538,0.0,0.0,0.921121,0.0,0.0
1540,1F61C,IF YOU CHANGE YOUR MIND I'M THE FIRST IN LINE HONEY I'M STILL FREE TAKE A CHANCE ON ME,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1541,1F60F,She keeps getting in trouble for doing things in public places Today she's being reprimanded AGAIN at he,0.0,0.0,0.0,0.0,0.532514,0.0,0.0
1542,1F44F,Do you like this I want to make u cum Enter in the link from my description,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1543,1F44C,Look no further for your Bank Holiday Monday listening as our very own presents her top tracks From,0.771446,0.0,0.660207,0.0,0.0,0.0,0.0
1544,1F60B,Fuck I came so hard over these women farting I want them to fart in my face and mouth too,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1545,1F612,Me calculating all the minutes it took you to reply so I can reply at the same pace,0.0,0.0,0.660207,0.0,0.0,0.0,0.0
1546,1F631,I went into a Walmart in Nashville and there was such an air of people afraid if they disobeyed the,0.0,0.0,0.0,0.0,0.0,0.8646020000000001,0.0
1547,1F525,I wanna know what do you prefer Cat or Fox girls Added to the thread some images to help you decide,0.0,0.0,0.0,0.696092,0.0,0.0,0.0
1548,1F60E,Our patches are in stock and shipping all over Australia and NZ. Customers are receiving amazing results thank,0.807055,0.0,0.942754,0.6437579999999999,0.0,0.0,0.0
1549,1F622,Yes I agree with that. If you want to discuss this in detail I'll tell you my story about 2nd marriage.,0.55792,0.586281,0.0,0.5735210000000001,0.0,0.0,0.0
1550,1F608,I have never hated a person more then trump. He's the most evil man who is destroying my country.,0.0,0.0,0.0,0.0,0.0,0.0,0.569581
1551,270C,Hope everyone had a Peace Filled Memorial Day and are experiencing greater Strength and Renewal,0.83019,0.647986,0.0,0.532616,0.0,0.0,0.0
1552,1F62C,some of my family used to do this when I was literally tiny. Now were stuck with a life time eating disorder,0.0,0.8841379999999999,0.0,0.0,0.6432329999999999,0.0,0.0
1553,1F620,First remove all his videos then post other stuff Earlier likes was 136.7 Now likes,0.567249,0.0,0.704642,0.0,0.0,0.0,0.0
1554,1F60D,Child Let Me Tell You About This Glow First Them bundles You can achieve this look w 3 bundles and a closure,0.635235,0.0,0.0,0.0,0.0,0.0,0.0
1555,1F602,I have 2 bins of summer clothes and one half full of winter in my bedroom right now because Mother Nature just cant decide.,0.5779350000000001,0.669068,0.0,0.7772560000000001,0.0,0.0,0.0
1556,2764,Moving forward in life regardless the situation and circumstances. Ill always do whats best for my little family,0.671269,0.0,0.942754,0.8993950000000001,0.0,0.0,0.0
1557,1F618,How much would you like to see me fully naked Register in the link below,0.0,0.0,0.0,0.532616,0.0,0.0,0.0
1558,1F62D,My oldest graduated from 5th grade on Thursday and I made the mistake of watching this the same day. I was a mess,0.0,0.0,0.0,0.530786,0.756851,0.0,0.0
1559,1F44D,Awesome Opportunities On Best Fashion Collection In Addition To Great Promo Coupon From Bath and Body Us,0.9307479999999999,0.0,0.0,0.687768,0.0,0.0,0.0
1560,1F60A,Yes. Sat in the garden the other day and that was all we could hear. It was quite nice really,0.7981689999999999,0.71572,0.0,0.596122,0.0,0.0,0.0
1561,1F609,Wont be telling anybody about you as my ex. Because i would make sure we will end up being together.,0.0,0.71572,0.0,0.596122,0.0,0.0,0.0
1562,1F605,Can honestly say Id never send someone who needs help because of old age there because all they care about is money,0.0,0.0,0.0,0.8723200000000001,0.545219,0.0,0.0
1563,1F614,Can't believe Alexis is still dragging this on... I hope you're doing okay and wish this shit wasn't happening anymore,0.0,0.9783709999999999,0.0,0.0,0.0,0.0,0.0
1564,1F64F,Can't wait for this one to kick off praying keeping m faith good luck to everyone who entered. It a gamble,0.713853,0.0,0.0,0.637364,0.0,0.0,0.0
1565,1F61C,Sometimes I wish my internal editor would at least take a nap. A coma would be great.,0.0,0.9286479999999999,0.0,0.0,0.0,0.0,0.0
1566,1F60F,If anything I would give her free weed because I know she gonna bring 3 or more people back to cop more,0.0,0.786991,0.0,0.0,0.0,0.0,0.0
1567,1F44F,If you want more friends retweet and like this and turn my notifications ..,0.0,0.0,0.0,0.589295,0.5411050000000001,0.0,0.0
1568,1F44C,Only one chapter into a new book and I can already tell it's one I'm gonna come back to many times.,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1569,1F60B,The problem is all we can see is your body and not your face but its a nice body for sure,0.6670560000000001,0.0,0.8374440000000001,0.0,0.0,0.0,0.0
1570,1F612,I wish you guys would have figured this out before giving her Megs number one spot.,0.0,0.0,0.0,0.0,0.526725,0.0,0.0
1571,1F631,All right then. I guess they got their answer. As far as I'm concerned I had 18 children or kids. J,0.0,0.911392,0.0,0.9900969999999999,0.0,0.0,0.0
1572,1F525,And the biggest thing that Flames Racism is a post like this anyway.. what is being seen in this vi,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1573,1F60E,Oh Yes I was in Eden I seduced Adam and eve I don't know why the old man got so upset and chased them out of t,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1574,1F622,Man this new account is so dead now. You could probably quote tweet and ratio me no matter what you say,0.0,0.978371,0.0,0.0,0.576498,0.0,0.0
1575,1F608,Dirty sex chat with a dirty fuck toy slave looking hot in my underwear my sexy boot licking whore,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576,270C,This is a reminder that you are still on the right path and everything is soon getting together,0.6594140000000001,0.0,0.0,0.0,0.0,0.0,0.0
1577,1F62C,I had a Shit Happens shirt in ninth grade that got me sent home. Sadly I even have a photo of me wearing it.,0.0,0.8653879999999999,0.0,0.0,0.633254,0.0,0.0
1578,1F620,What the hell is going on in this world that's bad he's not even breathing it's sad,0.0,0.5839300000000001,0.0,0.0,0.8323959999999999,0.0,0.0
1579,1F60D,Check out this product Wedding Band Anniversary Solid 925 Sterling Silver Ring Jewelry starting at 38.95. Sh,0.749202,0.0,0.0,0.9364020000000001,0.0,0.0,0.0
1580,1F602,only time a guy know how to do your hair is when you giving him good head and he put it in a ponytail or bun but am i lying,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581,2764,I missed the poll but Soft mutual all the way A sweetie with good vibes Will protect Will also fight you on this,0.529913,0.0,0.560944,0.0,0.0,0.0,0.0
1582,1F618,where my late night freaks at come subscribe 3 sale let me entertain you,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1583,1F62D,The none tech people in this comments had to get up out of there but also a perk of getting the top of the line i,0.0,0.0,0.0,0.895415,0.0,0.0,0.0
1584,1F44D,Awesome Sale On Best Fashion Collection In Addition To Awesome Promo Code From Bath and Body Website Use,0.910485,0.0,0.0,0.664451,0.0,0.0,0.0
1585,1F60A,Megan loves making kid happy and your just a hater Megan loves everyone and well your so mean,0.901468,0.5538,0.0,0.0,0.0,0.0,0.0
1586,1F609,This always Happens when me and Links up Outside Fucking. Mind u we was Supposed to be in the Damn P,0.0,0.0,0.0,0.0,0.0,0.0,0.836766
1587,1F605,tomorrow and the way to get a chance to get a chance to get a chance to get a chance My keyboard is full of chances,0.0,0.933436,0.0,0.0,0.0,0.0,0.0
1588,1F614,Take me back to 2015 when I saw sleeping with sirens and heard Iris live for my first time I swear best fucking moment,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1589,1F64F,Observing your life as it is happening Allowing feelings to exist without letting them drive your actions.,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1590,1F61C,Sub me AMATEUR CONTENT 21 yr old Aussie girl just having fun Lots of naked booty pics,0.610567,0.775166,0.0,0.0,0.0,0.0,0.0
1591,1F60F,He hasn't proved good leadership to us. But then again most of our current city leaders haven't either.,0.0,0.888241,0.0,0.98445,0.0,0.0,0.0
1592,1F44F,Lick you all over and then have hardcore sex with you til we both pass out.,0.0,0.0,0.727798,0.687768,0.0,0.0,0.0
1593,1F44C,No. Northerners can marry any tribe they want. Depending on their lifestyle and overall preferences,0.0,0.994704,0.0,0.9205559999999999,0.0,0.0,0.0
1594,1F60B,I'll make sure I do it on the phone later. Just in case you manage to get it out of there,0.0,0.0,0.0,0.8834040000000001,0.0,0.0,0.0
1595,1F612,You came to the ED at 0240 for a pregnancy test in the middle of a pandemic GET OUT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1596,1F631,I'm starting to suspect that you aren't as young as I initially thought Are you my internet Grandma,0.0,0.75152,0.0,0.793846,0.0,0.0,0.0
1597,1F525,Yeah I know I like him too but because he's nice and his dancing is pure but I always see thirst t,0.7899619999999999,0.0,0.579436,0.0,0.0,0.0,0.0
1598,1F60E,Thank you for all the lip comments I sucked dick real good last night and I swear they look even plumper today,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1599,1F622,So very sorry for your loss of Victor be kind and extra gentle on yourselves in this time of deep grief,0.0,0.0,0.0,0.0,0.900967,0.0,0.0
1600,1F608,So who's gonna be my date to in October at Red Rocks or do I gotta take myself Red Rocks Park an,0.7475470000000001,0.0,0.0,0.0,0.0,0.0,0.0
1601,270C,hi my boyfriend broke up with me because he saw someone cuter in the neighborhood worth dating,0.0,0.5839300000000001,0.0,0.0,0.0,0.0,0.0
1602,1F62C,I forgot this song was a thing pulled this song from deep in my memory I was singing like I was at a concert,0.509205,0.0,0.0,0.620279,0.0,0.0,0.0
1603,1F620,Its so irritating and people want the 2 meter reduced to 1 They will be on our lip,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1604,1F60D,Congratulations Bonnie and to mum and dad of course Much hoovering under high chairs will be coming your way,0.779525,0.0,0.8002600000000001,0.0,0.0,0.0,0.0
1605,1F602,My grandma mistakenly called me on Google Duo and when I finally got her attention first thing she asked was do I look good,0.752783,0.0,0.0,0.722126,0.0,0.0,0.0
1606,2764,Thank you for this sir Its a big help to me that i already receive my prize i can buy milk for my kids thank you,0.8454280000000001,0.0,0.0,0.0,0.0,0.0,0.0
1607,1F618,You know how dumb they are you're doing amazing and they're the dumb one,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1608,1F62D,I'm screaming because I saw the cc that said we're like halfway through and I'm SUFFERING but I love it so that's,0.0,0.0,0.0,0.0,0.620957,0.0,0.0
1609,1F44D,Marvelous Sale On Best Fashion Collection In Addition To Great Promo Coupon From Bath and Body Online St,0.8628979999999999,0.0,0.0,0.664451,0.0,0.0,0.0
1610,1F60A,This is strange.. i kinda wished the same last night God has his own ways of showing his love,0.6526770000000001,0.525007,0.0,0.0,0.0,0.0,0.0
1611,1F609,Shaved shoulder showing suture line. Groin suture line is longer but I won't inflict a pic upon you.,0.0,0.0,0.532529,0.0,0.0,0.0,0.0
1612,1F605,I get unnerved when Someone asks to call or if i get a call.. I legit have severe anxiety just talking on the phone,0.0,0.987926,0.0,0.51064,0.0,0.5831069999999999,0.0
1613,1F614,The fact you even knew what cum was when you were 9 actually hurts. Y'all grew up and became inappropriate too quickly,0.0,0.0,0.9221969999999999,0.0,0.5279149999999999,0.0,0.0
1614,1F64F,Bertie is so adorable I really hope that he's found safe soon prayers for a speedy return to his family.,0.7896489999999999,0.0,0.0,0.687768,0.0,0.0,0.0
1615,1F61C,The finest woman in the world is your ex in the hands of another man Great week ahead,0.694969,0.0,0.0,0.0,0.0,0.0,0.0
1616,1F60F,First 5 people to Private message me and tell me what anime this mask is from gets a free 30 days to my,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1617,1F44F,If you want more friends retweet and like this and turn my notifications .,0.0,0.0,0.0,0.589295,0.5411050000000001,0.0,0.0
1618,1F44C,Shout out to the neighbors that wave back to me while I drive by blasting music. You the real ones,0.0,0.0,0.8386239999999999,0.78409,0.0,0.0,0.0
1619,1F60B,if i back it up is it fat enough when i throw it back is it fast enough if i speed it up,0.0,0.0,0.0,0.636458,0.0,0.0,0.5435180000000001
1620,1F612,I went to sleep with a goodnight text from my crush woke up and I was dreaming bro,0.50783,0.0,0.0,0.0,0.0,0.0,0.0
1621,1F631,Why are people making threats no need for that. Everyone is entitled to their own opinion. I person,0.0,0.751891,0.0,0.6437579999999999,0.0,0.0,0.0
1622,1F525,525 RECAP CASH EVERYTHING LADIES AND GENTLEMEN SYSTEM SWEPT THE BOARD TODAY ON THE TABLE OF TENNIS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1623,1F60E,Oh sweet. I've got some Super Lemon Haze right now. He can come stay with Uncle Tater until you get a new bag.,0.83239,0.8748049999999999,0.0,0.0,0.0,0.0,0.0
1624,1F622,Definitely tested my confidence today wearing my hair like this and I might cry cause I feel beautiful.,0.566159,0.0,0.0,0.0,0.0,0.0,0.0
1625,1F608,i think that if they are mean to him them that would be great when he said it to me i was just l,0.553547,0.0,0.0,0.762356,0.0,0.0,0.0
1626,270C,Watch how you talk about me too cause I got a mouth and hands and my hands back up what I talk,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627,1F62C,It has been made overly complex when its in fact simple. I understand your stance. Thanks for the feedback.,0.0,0.0,0.0,0.9815950000000001,0.0,0.0,0.0
1628,1F620,What did you expect dumbo We have known for ages that it's harmless to most people,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629,1F60D,hey twin okay but real talk lemme find out were gonna have to keep each other on check to sleep early again,0.0,0.0,0.686557,0.0,0.0,0.0,0.0
1630,1F602,some 64 year old man at the bar hit on me and told me how good looking i was and follows it up by calling himself a pervert,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1631,2764,Happy Anniversary to my one and only. 5 years married and 11 years together. It's been amazing growing up with y,0.959342,0.0,0.0,0.0,0.0,0.0,0.0
1632,1F618,Good morning to all this fine Sunday hope you are keeping well and safe,0.8855780000000001,0.0,0.0,0.8018270000000001,0.0,0.0,0.0
1633,1F62D,I miss her I still think about her. She was my favorite sims let's player ever and I was so devastated by her pas,0.0,0.0,0.79901,0.0,0.719417,0.0,0.0
1634,1F44D,Marvelous Sale On Best Fashion Collection In Addition To Great Promo Code From Bath and Body Website Use,0.8574790000000001,0.0,0.0,0.664451,0.0,0.0,0.0
1635,1F60A,I think if probably settle for either of those. Basically what most people said. Thanks you.,0.0,0.987926,0.0,0.977094,0.0,0.0,0.0
1636,1F609,And any young lady better ready when the glasses come off too. Especially if there's a grin with it.,0.769638,0.911392,0.0,0.61954,0.0,0.0,0.0
1637,1F605,Borrowed my moms mask for work today Just got out and feeling pretty tired but might have enough energy for a bonus,0.52941,0.909883,0.0,0.0,0.0,0.0,0.0
1638,1F614,Cant believe that we were really this unprepared for something like this. the year is 2020 and we still cant progress.,0.0,0.876534,0.0,0.0,0.0,0.0,0.0
1639,1F64F,2013 Corolla S 18 registered Strong engine link up for the best deal If you see this post please retweet,0.536443,0.0,0.0,0.762356,0.0,0.0,0.0
1640,1F61C,Bubble bath mayhem if your wondering what's under the stickers check out my only fans,0.597252,0.6816989999999999,0.0,0.895415,0.0,0.0,0.0
1641,1F60F,Every time I have reported a tweet from Trump nothing ever happens and no response from Twitter Clearly,0.0,0.0,0.829731,0.620279,0.0,0.0,0.0
1642,1F44F,If you want more followers retweet and like this and turn my notifications,0.0,0.0,0.0,0.589295,0.0,0.0,0.0
1643,1F44C,And the few comics I've seen are really great and the artists that do them are awesome. It's not a,0.9117049999999999,0.0,0.0,0.596122,0.0,0.0,0.0
1644,1F60B,Also why I been on this planet for 25 years n no one told me crabs can be this DAMN GOOD,0.5495800000000001,0.0,0.0,0.0,0.0,0.0,0.0
1645,1F612,I once knew a girl who didn't have a tattoo She's also dead Wow what a coincidence,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646,1F631,SHOCK Do you want to use fast browser and get for it extra passive money in BITCOIN CLICK to start,0.0,0.0,0.0,0.0,0.0,0.0,0.0
